,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,type,city,costfor2
46985,1,1,4.1,664,Malleshwaram,"Bar, Casual Dining","Peri Peri Chicken, Beer, Pasta, Nachos, Cocktails, Pizza, Dragon Prawn","Finger Food, Continental, Chinese",Dine-out,Rajajinagar,1100.0
46986,1,0,3.8,324,Malleshwaram,Casual Dining,"Biryani, Sweet Lassi, Thali, Butter Kulcha, Palak Paneer, Cheese Naan, Kulfi","North Indian, Chinese, Beverages",Dine-out,Rajajinagar,650.0
46987,0,1,4.0,569,Malleshwaram,Casual Dining,"Buttermilk, Jalebi, Roti, Chaat, Noodles, Vegetable Biryani, Tea","North Indian, South Indian",Dine-out,Rajajinagar,1000.0
46988,1,0,4.2,290,Malleshwaram,"Cafe, Dessert Parlor","Chocolate Sundae, Cup Cake, Coffee, Cheesecake, Macaroon, Sandwich, Hot Chocolate","Desserts, Cafe, Continental",Dine-out,Rajajinagar,700.0
46989,1,0,4.2,506,Malleshwaram,Cafe,"Pav Bhaji, Tawa Pulav, Vada Pav, Chaat, Rolls, Dabeli, Sandwiches","Cafe, North Indian, Street Food",Dine-out,Rajajinagar,500.0
46990,1,0,4.2,128,Malleshwaram,Quick Bites,"Badami Holige, Puran Poli",South Indian,Dine-out,Rajajinagar,100.0
46993,0,0,3.9,117,Malleshwaram,Casual Dining,"Chicken Grill, Biryani, Ghee Rice, Paratha","Chinese, North Indian",Dine-out,Rajajinagar,500.0
46994,1,0,4.1,444,Malleshwaram,Casual Dining,"Manchow Soup, Momos, Hunan Chicken Gravy, Rice Noodles, Vegetable Chowmein, Chilli Chicken, Chilli Mushroom","Chinese, Asian, American, Seafood",Dine-out,Rajajinagar,600.0
46995,0,0,4.2,613,Malleshwaram,Casual Dining,"Panneer Butter Masala, Brownie Chocolate, Dhokla, Pav Bhaji, Mushroom Manchurian, Enchiladas, Kachori","Chinese, North Indian, South Indian, Street Food, Fast Food",Dine-out,Rajajinagar,500.0
46996,0,0,4.3,356,Malleshwaram,Quick Bites,"Masala Dosa, Pongal, Bisi Bele Bhaath, Curd Vadai, Rava Idli, Filter Coffee, Idli Vada","South Indian, Beverages",Dine-out,Rajajinagar,300.0
46997,0,1,3.7,96,Malleshwaram,Bar,French Chicken,"Finger Food, Chinese, North Indian",Dine-out,Rajajinagar,1100.0
46998,1,0,3.9,358,Vijay Nagar,Casual Dining,"Rava Idli, Open Dosa, Masala Dosa, Kesari Bath, Idli Vada","North Indian, South Indian, Chinese",Dine-out,Rajajinagar,850.0
46999,0,1,4.2,246,Malleshwaram,Fine Dining,"Pasta, Pizza, Tiramisu, Salads, Lamb, Wine, Mud Crab Ravioli","Italian, European, Mediterranean",Dine-out,Rajajinagar,2500.0
47000,1,0,4.2,144,Malleshwaram,Quick Bites,Biryani,"South Indian, Hyderabadi",Dine-out,Rajajinagar,250.0
47001,0,0,3.8,128,Vijay Nagar,Casual Dining,"Sea Food, Biryani, Chilli Chicken, Neer Dosa, Curd Rice","North Indian, Chinese, Continental",Dine-out,Rajajinagar,600.0
47002,0,0,4.1,1189,Malleshwaram,Casual Dining,"Pasta, Pizza, Salad, Burgers, Fries, Waffles, Sandwiches","European, French, Salad",Dine-out,Rajajinagar,1500.0
47003,1,0,4.1,327,Malleshwaram,Mess,"Masala Vada, Buttermilk",South Indian,Dine-out,Rajajinagar,150.0
47005,0,0,4.0,151,Seshadripuram,Casual Dining,"Rava Dosa, Filter Coffee, Masala Dosa, Pongal, Rava Idli, Vada","North Indian, South Indian, Fast Food, Chinese",Dine-out,Rajajinagar,700.0
47006,1,1,4.2,167,Malleshwaram,Casual Dining,"Dal Pakwan, Rabri, Aloo Tuk, Dal Makhani, Paneer Tikka, Khamiri Roti, Gulab Jamun","North Indian, Sindhi, Seafood",Dine-out,Rajajinagar,1100.0
47007,0,0,3.8,76,Malleshwaram,Quick Bites,Banana Leaf Meal,South Indian,Dine-out,Rajajinagar,200.0
47008,1,0,3.9,81,Malleshwaram,Casual Dining,"Biryani, Mutton Chops, Pepper Chicken, Chilli Chicken, Brain Fry","South Indian, North Indian, Seafood, Chinese",Dine-out,Rajajinagar,600.0
47010,1,0,4.0,344,Malleshwaram,Quick Bites,"Aloo Palya, Masala Poori, Panipuri, Rolls, Chaat, Benne Dosa, Dahipuri","Chinese, North Indian, Street Food",Dine-out,Rajajinagar,350.0
47011,0,0,4.1,62,Seshadripuram,Casual Dining,Masala Dosa,"North Indian, South Indian, Chinese",Dine-out,Rajajinagar,450.0
47012,0,0,4.2,600,Malleshwaram,Quick Bites,"Neer Dosa, Filter Coffee, Button Idli, Benne Masala Dosa, Puri Saagu, Badam Halwa, Vada","South Indian, North Indian, Chinese",Dine-out,Rajajinagar,200.0
47013,0,0,4.1,750,Malleshwaram,Quick Bites,"Masala Dosa, Filter Coffee, Tea, Onion Dosa, Vada Sambar, Badam Milk, Badam Halwa",South Indian,Dine-out,Rajajinagar,150.0
47015,1,0,3.8,86,Malleshwaram,Casual Dining,"Chicken Biryani, Roti","Kebab, Hyderabadi, Biryani, Charcoal Chicken",Dine-out,Rajajinagar,600.0
47016,1,0,4.0,152,Seshadripuram,Casual Dining,"Misal Pav, Pizza, Fafda, Pav Bhaji, Rava Dosa, Chaat, Panipuri",North Indian,Dine-out,Rajajinagar,600.0
47017,1,0,4.3,85,Seshadripuram,Quick Bites,"Masala Dosa, Coffee, Khali Dosa, Idli, Kali Dosa",South Indian,Dine-out,Rajajinagar,200.0
47019,0,0,4.0,212,Malleshwaram,Quick Bites,"Shahi Paneer, Custard, Rajma, Sweet Lassi, Protein Chapati, Biryani, Jeera Rice",North Indian,Dine-out,Rajajinagar,250.0
47020,1,0,3.5,250,Malleshwaram,Quick Bites,Paratha,"North Indian, Chinese, Fast Food",Dine-out,Rajajinagar,300.0
47023,1,0,4.0,173,Malleshwaram,Quick Bites,"Neer Dosa, Fish Curry, Chicken Sukha, Rawas Fry, Thali, Fish Rava Fry","South Indian, Seafood",Dine-out,Rajajinagar,300.0
47024,0,0,4.2,124,Malleshwaram,Food Court,"Nachos, Burrito Bowl, Rice Bowl, California Burrito, Tacos, Peri Peri Chicken","Mexican, Fast Food",Dine-out,Rajajinagar,400.0
47026,0,0,4.2,62,Malleshwaram,Quick Bites,"Thali, Idli, Neer Dosa","South Indian, Mangalorean",Dine-out,Rajajinagar,350.0
47030,0,1,3.7,77,Malleshwaram,"Bar, Casual Dining","Cocktails, Pizza",Continental,Dine-out,Rajajinagar,2000.0
47032,1,0,3.9,462,Malleshwaram,Quick Bites,"Pasta, Momos, Noodles, Manchurian, Peri Peri Fries, Chinese Bhel, Tacos","Chinese, Fast Food, Momos",Dine-out,Rajajinagar,200.0
47038,1,0,3.9,441,Vijay Nagar,Quick Bites,"Rolls, Chicken Roll, Chicken Biryani, Chicken Lollipop","North Indian, Chinese, Biryani, Rolls",Dine-out,Rajajinagar,250.0
47040,1,0,3.9,284,Malleshwaram,Food Court,"Chicken Momo, Chicken Sizzler, Chocolate Momos, Momo Burger, Burgers, Veg Momos, Corn Momo","Tibetan, Momos",Dine-out,Rajajinagar,400.0
47041,0,0,3.1,116,Malleshwaram,Food Court,"Chole, Sev Puri, Pav Bhaji, Sweet Lassi, Chaat Platter, Veg Thali","North Indian, Street Food",Dine-out,Rajajinagar,600.0
47043,0,1,3.7,113,Seshadripuram,Casual Dining,"Breakfast Buffet, Fish","North Indian, Chinese, Continental",Dine-out,Rajajinagar,1000.0
47045,0,0,4.2,62,Malleshwaram,Quick Bites,"Chaat, Chips, Dahipuri, Masala Poori",Street Food,Dine-out,Rajajinagar,200.0
47047,1,0,3.9,72,Malleshwaram,Cafe,"Cheese Balls, Mushroom Pasta, Paneer Pizza, Chicken Peri Peri Sizzler, Chips","Cafe, Continental, Steak, Italian",Dine-out,Rajajinagar,500.0
47048,1,0,3.9,252,Malleshwaram,Cafe,"Coffee, Sandwich, Mudpie, Sandwiches, Rainbow Cake, White Sauce Pasta, Rainbow Pastry","Cafe, Italian",Dine-out,Rajajinagar,400.0
47050,0,0,4.0,52,Malleshwaram,Quick Bites,"Sandwiches, Sandwich, Bun Nippat Cheese","Fast Food, Pizza, Sandwich",Dine-out,Rajajinagar,250.0
47052,0,0,3.6,101,Vijay Nagar,Casual Dining,"Masala Dosa, Roti, Vada","South Indian, North Indian, Chinese",Dine-out,Rajajinagar,500.0
47056,1,0,3.9,115,Malleshwaram,Quick Bites,"Dabeli, Masala Poori, Misal Pav, Dahipuri, Papdi Chaat, Panipuri, Pav Bhaji","Street Food, Fast Food",Dine-out,Rajajinagar,200.0
47059,0,0,2.9,57,Malleshwaram,Quick Bites,"Chilli Paneer, Manchurian, Aloo Paratha, Dahipuri",North Indian,Dine-out,Rajajinagar,300.0
47060,1,0,3.7,89,Malleshwaram,Food Court,"Thali, Chaat, Roti, Sandwiches","North Indian, Chinese, Fast Food, Street Food",Dine-out,Rajajinagar,500.0
47061,1,0,3.9,87,Seshadripuram,Quick Bites,"Maggi, Sandwiches, Rolls","Fast Food, Rolls",Dine-out,Rajajinagar,200.0
47070,1,0,4.2,470,Malleshwaram,Food Court,"Filter Coffee, Elaneer Mousse, Tea, Poori Bhaji, Vada, Buttermilk, Mini Idlis",South Indian,Dine-out,Rajajinagar,300.0
47072,0,0,3.9,47,Malleshwaram,Quick Bites,"Shawarma, Chicken Shawarama, Falafel Wrap, Lemonade",Lebanese,Dine-out,Rajajinagar,300.0
47074,1,0,4.0,58,Malleshwaram,Food Court,"Fries, Sandwich, Paan Shake, Pasta, Sandwiches, Noodles, Pizza","North Indian, Street Food, Pizza, Burger, Sandwich",Dine-out,Rajajinagar,300.0
47094,1,0,4.1,166,Malleshwaram,Dessert Parlor,"Sandwiches, Brownie Fudge, Hot Chocolate Fudge, Cheese Sandwich, Coffee, Grilled Sandwich","Desserts, Ice Cream, Beverages, Sandwich",Dine-out,Rajajinagar,400.0
47103,1,0,3.7,100,Malleshwaram,Quick Bites,"Paratha, Vada Pav, Thali, Lassi, Manchurian","North Indian, Chinese",Dine-out,Rajajinagar,400.0
47112,1,0,2.4,71,Malleshwaram,"Quick Bites, Food Court","Salad, Sandwich","Healthy Food, Salad, Fast Food",Dine-out,Rajajinagar,500.0
47122,1,0,3.9,185,Magadi Road,Quick Bites,"Biryani, Pepper Chicken","North Indian, Mughlai, Chinese, Rolls",Dine-out,Rajajinagar,450.0
47123,0,0,3.1,49,Malleshwaram,Food Court,"Neer Dosa, Thali, Ghee Rice, Sea Food, Paratha","South Indian, Mangalorean, Kerala",Dine-out,Rajajinagar,800.0
47127,1,0,2.7,72,Malleshwaram,Food Court,"Chicken Grill, Falafel, Mint Lemonade, Thali","North Indian, Lebanese, Rolls",Dine-out,Rajajinagar,550.0
47152,0,0,2.6,30,Malleshwaram,Quick Bites,"Sandwiches, Salad, Corn Soup","Healthy Food, Beverages, Fast Food",Dine-out,Rajajinagar,500.0
47162,0,0,2.7,43,Malleshwaram,Beverage Shop,Mosambi Juice,Juices,Dine-out,Rajajinagar,150.0
47165,1,0,3.9,291,Malleshwaram,"Quick Bites, Bakery","Masala Dosa, Akki Rottis, Filter Coffee, Tea, Bonda Soup, Puri Saagu, Vada","South Indian, North Indian, Chinese, Bakery, Desserts",Dine-out,Rajajinagar,300.0
47171,0,0,2.8,270,Malleshwaram,Food Court,"Garlic Bread, Chicken Keema Pizza, Bbq Chicken, White Sauce Pasta, Veg Supreme, Paneer Pizza, Capsicum Pizza",Pizza,Dine-out,Rajajinagar,500.0
47172,0,1,3.9,96,Basaveshwara Nagar,"Pub, Casual Dining","Beer, Pasta","Arabian, Chinese, Continental, North Indian, Finger Food",Drinks & nightlife,Rajajinagar,1200.0
47173,0,1,4.3,1103,Rajajinagar,"Bar, Casual Dining","Cocktails, Pasta, Pizza, Vegetable Biryani, Nachos, Chicken Achari Tikka, Mocktails","Finger Food, Continental, North Indian, Italian, Japanese",Drinks & nightlife,Rajajinagar,1650.0
47174,0,0,3.2,97,Rajajinagar,"Casual Dining, Lounge",Tandoori Fish,"North Indian, South Indian, Chinese",Drinks & nightlife,Rajajinagar,1000.0
47176,0,1,4.1,4781,Malleshwaram,"Lounge, Casual Dining","Cocktails, Salmon Sushi, Jumbo Prawns, Chocolate Cake, Mocktails, Pad Thai Noodle, Sushi Platter","Japanese, Thai, Chinese, Korean",Drinks & nightlife,Rajajinagar,2600.0
47177,0,0,4.3,2324,Malleshwaram,Microbrewery,"Mushroom Tikka, Nachos, Wheat Beer, Dahi Kebab, Cocktails, Tiramisu, Chicken Tikka","German, European, Pizza, American, North Indian, Chinese",Drinks & nightlife,Rajajinagar,1800.0
47178,1,0,4.2,1734,Malleshwaram,Pub,"Beer, Dragon Chicken, Mojito, Cocktails, Murgh Platter, Mocktails, Sea Food","Chinese, Continental, North Indian",Drinks & nightlife,Rajajinagar,1400.0
47179,0,0,4.0,777,Malleshwaram,Lounge,"Beer, Cocktails, Pork Chilli, Pandi Curry, Steak, Crispy Chicken, Pasta","Italian, American, North Indian",Drinks & nightlife,Rajajinagar,1400.0
47180,1,1,4.2,471,Malleshwaram,"Casual Dining, Bar","Cocktails, Appam, Beer, Murgh Ghee Roast, Mocktails, Pizza, Cheese Balls","North Indian, Mangalorean, Seafood",Drinks & nightlife,Rajajinagar,1200.0
47181,0,0,4.1,742,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian",Drinks & nightlife,Rajajinagar,1500.0
47182,0,1,4.1,405,Malleshwaram,Lounge,"Mocktails, Cocktails, Beer, Nachos, Fries","Continental, North Indian",Drinks & nightlife,Rajajinagar,1500.0
47183,1,1,4.1,664,Malleshwaram,"Bar, Casual Dining","Peri Peri Chicken, Beer, Pasta, Nachos, Cocktails, Pizza, Dragon Prawn","Finger Food, Continental, Chinese",Drinks & nightlife,Rajajinagar,1100.0
47184,0,1,3.7,96,Malleshwaram,Bar,French Chicken,"Finger Food, Chinese, North Indian",Drinks & nightlife,Rajajinagar,1100.0
47185,1,0,3.7,174,Vijay Nagar,"Casual Dining, Bar","Beer, Chilli Chicken, Naan, Chicken Biryani, Tandoori Chicken, Chicken Guntur, Neer Dosa","Andhra, North Indian, Chinese",Drinks & nightlife,Rajajinagar,800.0
47186,0,1,3.7,77,Malleshwaram,"Bar, Casual Dining","Cocktails, Pizza",Continental,Drinks & nightlife,Rajajinagar,2000.0
47192,0,1,3.9,96,Basaveshwara Nagar,"Pub, Casual Dining","Beer, Pasta","Arabian, Chinese, Continental, North Indian, Finger Food",Pubs and bars,Rajajinagar,1200.0
47193,0,1,4.3,1103,Rajajinagar,"Bar, Casual Dining","Cocktails, Pasta, Pizza, Vegetable Biryani, Nachos, Chicken Achari Tikka, Mocktails","Finger Food, Continental, North Indian, Italian, Japanese",Pubs and bars,Rajajinagar,1650.0
47194,1,1,4.6,2423,Rajajinagar,"Casual Dining, Bar","Butter Chicken, Mocktails, Pizza, Virgin Mojito, Nachos, Cocktails, Egg Chilli","Continental, North Indian, Chinese",Pubs and bars,Rajajinagar,1100.0
47195,0,1,4.0,617,Rajajinagar,"Fine Dining, Bar","Pasta, Cocktails, Sunday Brunch, Orange Mousse, Salads, Chicken Dum Biryani, Kheer","North Indian, South Indian, Continental",Pubs and bars,Rajajinagar,1800.0
47196,0,0,4.0,930,Rajajinagar,"Casual Dining, Bar","Bamboo Chicken, Fish Curry, Chicken Guntur, Chicken Fry, Mutton Biryani, Mutton Chops, Chicken Kshatriya","Andhra, Biryani, North Indian, Chinese",Pubs and bars,Rajajinagar,800.0
47197,0,0,3.7,103,Rajajinagar,"Casual Dining, Bar","Biryani, Murgh Ghee Roast, Cocktails","Andhra, Continental, Chinese",Pubs and bars,Rajajinagar,900.0
47200,0,0,4.0,84,Rajajinagar,"Casual Dining, Bar","Lamb Chops, Strawberry Daiquiri, Truffle, Bbq, Chicken Kebab, Nachos, Karara Paneer","Mediterranean, BBQ",Pubs and bars,Rajajinagar,1200.0
47201,1,1,3.1,405,Basaveshwara Nagar,"Casual Dining, Bar","Cocktails, Paneer Tikka, Jeera Rice, Egg Pakora, Sea Food, Roti, Vegetable Biryani","North Indian, Chinese, Seafood",Pubs and bars,Rajajinagar,800.0
47203,1,1,4.8,6470,Malleshwaram,"Casual Dining, Bar","Veg Platter, Burgers, Mushroom Soup, Cocktails, Nachos, Lemon Margarita, Chicken Fajita","American, Tex-Mex, Burger, BBQ, Mexican",Pubs and bars,Rajajinagar,1400.0
47204,1,0,4.2,1734,Malleshwaram,Pub,"Beer, Dragon Chicken, Mojito, Cocktails, Murgh Platter, Mocktails, Sea Food","Chinese, Continental, North Indian",Pubs and bars,Rajajinagar,1400.0
47205,0,1,4.2,167,Race Course Road,"Bar, Casual Dining",Cocktails,Continental,Pubs and bars,Rajajinagar,1400.0
47206,1,1,4.2,471,Malleshwaram,"Casual Dining, Bar","Cocktails, Appam, Beer, Murgh Ghee Roast, Mocktails, Pizza, Cheese Balls","North Indian, Mangalorean, Seafood",Pubs and bars,Rajajinagar,1200.0
47207,0,0,4.1,742,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian",Pubs and bars,Rajajinagar,1500.0
47208,1,1,4.1,664,Malleshwaram,"Bar, Casual Dining","Peri Peri Chicken, Beer, Pasta, Nachos, Cocktails, Pizza, Dragon Prawn","Finger Food, Continental, Chinese",Pubs and bars,Rajajinagar,1100.0
47209,0,1,3.7,96,Malleshwaram,Bar,French Chicken,"Finger Food, Chinese, North Indian",Pubs and bars,Rajajinagar,1100.0
47210,1,0,3.7,174,Vijay Nagar,"Casual Dining, Bar","Beer, Chilli Chicken, Naan, Chicken Biryani, Tandoori Chicken, Chicken Guntur, Neer Dosa","Andhra, North Indian, Chinese",Pubs and bars,Rajajinagar,800.0
47211,0,1,3.7,77,Malleshwaram,"Bar, Casual Dining","Cocktails, Pizza",Continental,Pubs and bars,Rajajinagar,2000.0
47216,1,1,3.8,203,Richmond Road,Casual Dining,"Tandoori Chicken, Kheer, Chicken Tikka, Butter Naan, Sweet Lassi, Caramel Custard, Panipuri","North Indian, Chinese, Mughlai",Buffet,Residency Road,1200.0
47217,1,1,4.2,4752,Church Street,Casual Dining,"Chaat, Chocolate Wonton, Apple Pie, Raj Kachori, Caramel Custard, Momos, Chicken Curry","North Indian, Chinese, BBQ",Buffet,Residency Road,1500.0
47218,0,0,4.1,1015,Residency Road,Casual Dining,"Hyderabadi Biryani, Masala Poori, Kulcha, Butter Masala Dosa, Chaat, Filter Coffee, Kesari Bath","North Indian, Chinese, Continental, South Indian, Street Food, Juices",Buffet,Residency Road,500.0
47219,0,1,4.3,620,Residency Road,Fine Dining,"Pizza, Waffles, Roti, Pasta, Sushi, Salads, Fish","North Indian, European, Thai",Buffet,Residency Road,3400.0
47220,0,1,3.9,312,Residency Road,Fine Dining,"Salads, Sunday Brunch, Cocktails, Watermelon Juice, Fish, Club Sandwich, Breakfast Buffet","North Indian, Italian, European, Continental",Buffet,Residency Road,2000.0
47221,0,1,4.0,103,Residency Road,Casual Dining,"Cut Fruits, Pasta, Sunday Brunch",North Indian,Buffet,Residency Road,1900.0
47222,0,1,4.5,2219,Richmond Road,Casual Dining,"Salads, Cocktails, Hazelnut Cake, Pepperoni Pizza, Mocktails, Calamari, Risotto","Mediterranean, European, Salad",Buffet,Residency Road,1800.0
47223,1,1,4.3,3152,MG Road,Casual Dining,"Appam, Khao Suey, Chicken Biryani, Kebab Platter, Rabri, Prawn, Pad Thai","North Indian, South Indian",Buffet,Residency Road,1500.0
47224,0,1,4.4,2143,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian",Buffet,Residency Road,2200.0
47225,1,1,3.9,1943,MG Road,Casual Dining,"Salads, Cocktails, Khao Suey, Laksa, Jumbo Prawns, Veg Sushi, Espresso Martini","Thai, Japanese, Korean, Burmese, Chinese",Buffet,Residency Road,2100.0
47226,0,0,4.6,988,MG Road,Fine Dining,"Seafood Soup, Mocktails, Mushroom Salad, Thai Salad, Wine, Jasmine Rice, Thai Red Curry",Thai,Buffet,Residency Road,3000.0
47227,1,1,4.5,1142,Church Street,"Casual Dining, Bar","Fish, Curry Crab, Mocktails, Luchi, Kosha Mangsho, Sea Food, Daab Chingri","Bengali, Seafood",Buffet,Residency Road,1200.0
47228,1,1,4.5,1431,Church Street,"Casual Dining, Bar","Hunan Tofu, Noodles, Jumbo Prawns, Jasmine Tea, Chicken Momo, Cocktails, Momos",Chinese,Buffet,Residency Road,1700.0
47229,1,1,4.3,772,Lavelle Road,Casual Dining,"Thali, Aamras, Malpua, Dal Bati, Lassi, Plain Rice, Buttermilk","Rajasthani, North Indian",Buffet,Residency Road,1400.0
47230,0,1,4.3,689,Richmond Road,Fine Dining,"Cocktails, Breakfast Buffet, Croissants, Lassi, Salads, Caramel Cake, Waffles","European, Continental, Chinese, Thai",Buffet,Residency Road,2500.0
47231,1,0,4.0,3286,Church Street,Casual Dining,"Paneer Tikka, Bheja Fry, Ghee Rice, Jumbo Shawarma, Brain Fry, Raita, Biryani","North Indian, Mughlai, South Indian, Chinese",Buffet,Residency Road,750.0
47232,0,0,4.3,698,MG Road,Fine Dining,"Breakfast Buffet, Biryani, Chocolate Cake, Salads, Pasta, Paneer Tikka, Mushroom Soup","European, Mediterranean, North Indian",Buffet,Residency Road,3000.0
47233,0,1,3.9,54,MG Road,Casual Dining,Pasta,"BBQ, Biryani, Continental",Buffet,Residency Road,1500.0
47234,0,1,4.2,341,Lavelle Road,"Casual Dining, Bar","Brownie, Mutton Seekh, Salads, Rasmalai, Tandoori Aloo, Mutton Soup, Lunch Buffet","North Indian, Mughlai",Buffet,Residency Road,1000.0
47235,0,0,4.3,469,Lavelle Road,"Casual Dining, Microbrewery","Chicken Kebab, Butter Chicken, Papdi Chaat, Pizza, Dahipuri, Cocktails, Rice Kheer","BBQ, North Indian",Buffet,Residency Road,1500.0
47236,1,0,4.0,57,Brigade Road,Casual Dining,"Sea Food, Sushi","Japanese, Sushi, Asian",Buffet,Residency Road,1500.0
47237,0,0,4.0,53,Richmond Road,Fine Dining,"Fish, Tiramisu, Filter Coffee Ice Cream, Brownie, Biryani, Chicken Korma, Chapa Pulusu","Asian, Continental, North Indian",Buffet,Residency Road,2000.0
47238,0,1,4.3,331,Richmond Road,Casual Dining,"Fish, Pepper Corn, Salads, Mutton Biryani, Lunch Buffet, Apple Pie, Dahi Vada","North Indian, Chinese, South Indian, Continental",Buffet,Residency Road,1200.0
47239,0,1,4.0,930,Brigade Road,Casual Dining,"Veg Thali, Dahi Vada, Malpua, Rajasthani Thali, Rabri, Buttermilk, Jalebi","Rajasthani, Gujarati",Buffet,Residency Road,800.0
47240,1,1,4.2,570,Shanti Nagar,Casual Dining,"Fish, Dumplings, Biryani, Paneer Tikka Masala, Manchow Soup, Chicken Wings, Chop Suey","Chinese, North Indian, Biryani, Kebab",Buffet,Residency Road,1200.0
47241,1,0,4.0,167,Richmond Road,"Casual Dining, Bar","Paneer Tikka, Biryani, Hara Bhara Kebab, Gulab Jamun, Mocktails, Roti, Fish",North Indian,Buffet,Residency Road,1700.0
47242,1,1,4.3,1055,Lavelle Road,Casual Dining,"Pizza, Pasta, Mocktails, Tiramisu, Mousse, Sangria, Minestrone Soup","Italian, Continental, Pizza",Buffet,Residency Road,1600.0
47243,1,0,3.8,159,Infantry Road,Casual Dining,"Noodles, Chicken Salad, Lunch Buffet, Fish, Sour Soup, Manchurian, Salads","Chinese, Thai, Indonesian",Buffet,Residency Road,1300.0
47244,1,1,3.8,200,MG Road,Casual Dining,"Mutton Biryani, Salads, Fish, Sandwiches, Breakfast Buffet, Cheesecake","Italian, European",Buffet,Residency Road,1600.0
47245,0,1,4.1,274,MG Road,Fine Dining,"Salads, Brownie, Cheesecake, Salad, Biryani, Dal Makhani, Pizza","Italian, North Indian",Buffet,Residency Road,3000.0
47246,1,0,4.1,119,Richmond Road,Casual Dining,"Cosmopolitan, Salads, Chaat, Coffee, Biryani, Dal Makhani, Butter Chicken","Continental, Asian, Italian",Buffet,Residency Road,1000.0
47247,0,0,3.1,122,Lavelle Road,"Casual Dining, Bar","Breakfast Buffet, Salads","North Indian, Continental, Chinese",Buffet,Residency Road,1200.0
47248,0,0,2.8,255,Infantry Road,Casual Dining,"Salads, Mint Masala, Breakfast Buffet, Pasta, Spring Roll, Lunch Buffet, Roti","North Indian, Chinese",Buffet,Residency Road,1000.0
47249,0,0,2.8,132,Brigade Road,Casual Dining,"Masala Papad, Cheese Garlic Naan, Coffee, Corn Soup, Pasta","North Indian, South Indian, Continental",Buffet,Residency Road,650.0
47250,0,0,3.9,90,St. Marks Road,Casual Dining,"Salad, Apple Tart, Salads, Vada, Idli, Dhokla, Pasta","North Indian, Mughlai, Hyderabadi",Buffet,Residency Road,1400.0
47251,0,0,3.0,108,MG Road,Casual Dining,Gulab Jamun,"North Indian, Continental, Chinese",Buffet,Residency Road,800.0
